route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SIM15,YU_D6-Weekday,YU_D6-Weekday-116000_SIM15_626,ELTINGVILLE TRANSIT CENTER via RICHMOND,1,40087580,SIM150100
SIM15,YU_D6-Weekday,YU_D6-Weekday-097500_SIM15_625,ELTINGVILLE TRANSIT CENTER via RICHMOND,1,40087577,SIM150100
SIM15,YU_D6-Weekday,YU_D6-Weekday-093000_SIM15_623,ELTINGVILLE TRANSIT CENTER via RICHMOND,1,40087575,SIM150100
SIM15,YU_D6-Weekday,YU_D6-Weekday-056000_SIM15_622,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,40087568,SIM150101
SIM15,YU_D6-Weekday,YU_D6-Weekday-032500_SIM15_616,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,40087562,SIM150101
SIM15,YU_D6-Weekday,YU_D6-Weekday-040500_SIM15_622,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,40087568,SIM150101
SIM15,YU_D6-Weekday,YU_D6-Weekday-096000_SIM15_624,ELTINGVILLE TRANSIT CENTER via RICHMOND,1,40087576,SIM150100
SIM15,YU_D6-Weekday,YU_D6-Weekday-100000_SIM15_616,ELTINGVILLE TRANSIT CENTER via RICHMOND,1,40087579,SIM150100
SIM15,YU_D6-Weekday,YU_D6-Weekday-111000_SIM15_624,ELTINGVILLE TRANSIT CENTER via RICHMOND,1,40087576,SIM150100
SIM15,YU_D6-Weekday,YU_D6-Weekday-041300_SIM15_623,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,40087569,SIM150101
SIM15,YU_D6-Weekday,YU_D6-Weekday-049100_SIM9_686,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,40087462,SIM150101
SIM15,YU_D6-Weekday,YU_D6-Weekday-044400_SIM15_626,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,40087572,SIM150101
SIM15,YU_D6-Weekday,YU_D6-Weekday-104000_SIM15_619,ELTINGVILLE TRANSIT CENTER via RICHMOND,1,40087583,SIM150100
SIM1C,YU_D6-Weekday,YU_D6-Weekday-021000_SIM1_544,MIDTOWN via CHURCH ST via 6 AV,0,40087777,SIM1C0104
SIM10,YU_D6-Weekday,YU_D6-Weekday-025000_SIM1_540,MIDTOWN via 23 ST via 6 AV,0,40087292,SIM100087
SIM1C,YU_D6-Weekday,YU_D6-Weekday-054600_SIM1_564,MIDTOWN via CHURCH ST via 6 AV,0,40087296,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-056500_MISC_738,MIDTOWN via CHURCH ST via 6 AV,0,40087299,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-059500_MISC_707,MIDTOWN via CHURCH ST via 6 AV,0,40087302,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-062000_SIM1_546,MIDTOWN via CHURCH ST via 6 AV,0,40087303,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-065000_MISC_737,MIDTOWN via CHURCH ST via 6 AV,0,40087816,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-063500_MISC_712,MIDTOWN via CHURCH ST via 6 AV,0,40087304,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-066500_SIM1_562,MIDTOWN via CHURCH ST via 6 AV,0,40087305,SIM1C0104
SIM1C,YU_D6-Weekday,YU_D6-Weekday-069500_MISC_740,MIDTOWN via CHURCH ST via 6 AV,0,40087307,SIM1C0104
