route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
Q49,LGPD6-LG_D6-Saturday-04,47371313-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484993,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371314-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484993,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371315-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484987,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371316-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484960,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371317-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484993,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371318-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8485009,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371319-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484960,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371320-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8484960,Q490175
Q49,LGPD6-LG_D6-Saturday-04,47371321-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484960,Q490179
Q101,LGPD6-LG_D6-Saturday-04,47371322-LGPD6-LG_D6-Saturday-04,"HUNTERS POINT via STEINWAY ST",1,8484807,Q1010240
Q49,LGPD6-LG_D6-Saturday-04,47371323-LGPD6-LG_D6-Saturday-04,"EAST ELMHURST",0,8484960,Q490179
Q49,LGPD6-LG_D6-Saturday-04,47371324-LGPD6-LG_D6-Saturday-04,"JACKSON HEIGHTS",1,8485009,Q490175
Q101,LGPD6-LG_D6-Saturday-04,47371325-LGPD6-LG_D6-Saturday-04,"HUNTERS POINT via STEINWAY ST",1,8484807,Q1010240
